"Name_Adopt","RA_Adopt","Dec_Adopt","zem_Adopt","RA_UVES","Dec_UVES","RA_SSS","Dec_SSS","B_SSS","R1_SSS","R2_SSS","I_SSS","Name_SDSS","zem_SDSS","u_SDSS","g_SDSS","r_SDSS","i_SDSS","z_SDSS","Name_NED","zem_NED","Name_SIMBAD","zem_SIMBAD","Spec_status","NumExp","ExpTime","WavStart","WavEnd","WavCoverage","Dispersion","CNR","ResPowerNom","SlitWidths","Binnings","Settings","Seeing","ProgIDs","PIObjNames","DLAzabs","DLAlogNHI","DLAelogNHI","DLAReference"
"J122310-181642","12:23:10.59","-18:16:42.4",2.16,"12:23:10.46","-18:16:41.4","12:23:10.590","-18:16:42.46",17.993,17.499,17.438,16.841,,,,,,,,"2MASSi J1223106-181642",2.16,"[VV96] J122310.6-181644",2.16,0,1,3000,3282.9502523411,6654.5112341174,"3282.95-3382.89,3383.06-3539.59,3540.15-4512.06,4621.69-4694.92,4696.48-5599.07,5676.41-5822.10,5822.49-6652.35",2.5,"10,8,21,20,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.91,0.93,0.95","273.A-5020(A)","he1220m1800",,,,
"J122602+132114","12:26:02.10","+13:21:14.5",3.543,"12:26:02.10","+13:21:14.1","12:26:02.107","+13:21:14.47",19.519,17.654,17.893,17.436,"SDSS J122602.10+132114.5",3.543,26.115,19.108,18.228,18.107,17.906,"SDSS J122602.10+132114.5",3.532,"SDSS J122602.10+132114.5",3.532,0,1,4199,4162.8303189608,6210.1616427698,"4162.83-4301.73,4302.02-5161.28,5228.43-5264.87,5265.13-5397.48,5397.79-5463.32,5463.60-5579.07,5579.35-5648.59,5648.73-5702.40,5702.49-5747.94,5748.18-5763.88,5763.97-5869.47,5869.57-5925.09,5925.19-5975.06,5975.16-6048.10,6048.20-6050.92,6051.02-6053.45,6053.60-6057.69,6057.84-6100.52,6100.68-6112.24,6112.34-6165.17,6165.32-6186.69,6186.85-6194.08,6194.28-6199.66,6199.81-6207.94",2.5,"0,15,30,0,0","0.0,47.8,47.8,0.0,0.0",1,"2x2",520,"NA,NA,NA","080.A-0482(A)","sdss1226p13",,,,
"J122607+173649","12:26:07.19","+17:36:49.9",2.942,"12:26:07.23","+17:36:49.2","12:26:07.195","+17:36:50.08",18.279,17.367,17.555,17.331,"SDSS J122607.19+173649.9",2.942,20.003,18.451,18.152,17.894,17.815,"LBQS 1223+1753",2.936,"LBQS 1223+1753",2.92,0,7,25200,3284.4540937159,10428.6997396337,"3504.46-5578.10,5579.12-5600.80,5673.76-6301.31,6302.46-6364.73,6365.79-6652.79,6699.66-6762.98,6781.22-7966.15,7966.95-8529.93,8661.39-10086.91,10087.42-10254.93,10257.58-10428.70",2.5,"0,30,35,29,42","0.0,49.8,47.8,47.8,47.8",1,"2x1,2x2","390,437,564,860","0.35,0.51,1.17","65.O-0158(A),65.P-0038(A),69.B-0108(A)","q1223p17,q1223p178",2.466,21.4,0.1,"Zafar et al. (2013)"
"J122848-010414","12:28:48.21","-01:04:14.4",2.647,"12:28:48.19","-01:04:14.1","12:28:48.207","-01:04:14.65",18.511,17.409,17.838,17.101,"SDSS J122848.21-010414.4",2.647,19.769,18.316,18.232,17.909,17.553,"SDSS J122848.21-010414.5",2.655,"QSO B1226-0047",2.654,0,1,3600,3282.8810179141,6811.7449644555,"3286.17-4520.62,4785.17-5758.53,5835.05-5855.97,5856.11-5867.99,5868.14-5975.14,5975.24-5979.33,5979.48-5984.52,5984.62-6096.49,6096.65-6109.11,6109.22-6157.24,6157.34-6220.10,6220.25-6283.70,6283.81-6368.48,6370.50-6413.19,6413.30-6416.72,6416.88-6423.73,6423.84-6435.96,6436.12-6502.58,6502.69-6549.06,6549.17-6578.23,6578.40-6639.24,6639.41-6724.71,6724.83-6790.42,6790.53-6799.37,6799.49-6811.74",2.5,"6,14,17,21,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.63,0.72,0.80","081.A-0334(A)","j122848.21m010414.5",2.263,20.4,0.15,"Prochaska et al. (2005)"
"J123055-113909","12:30:55.53","-11:39:09.3",3.528,"12:30:55.71","-11:39:08.2","12:30:55.530","-11:39:09.39",21.391,,19.115,18.326,,,,,,,,"PKS B1228-113",3.528,"IVS B1228-113",0,0,5,17875,3285.8271251407,6812.6861236762,"3885.37-4523.51,4778.46-4806.59,4811.60-4846.32,4848.14-4883.97,4886.00-4923.26,4927.12-5758.37,5834.21-6810.30",2.5,"0,7,49,17,0","0.0,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.47,0.56,0.72","71.A-0067(A)","b1228m113",,,,
"J123200-022404","12:32:00.01","-02:24:04.7",1.043,"12:32:00.03","-02:24:04.0","12:32:00.010","-02:24:04.88",17.354,,16.322,16.165,"SDSS J123200.01-022404.7",1.043,17.427,17.122,16.785,16.79,16.793,"LBQS 1229-0207",1.043,"4C -02.55",1.045,0,8,15210,3282.511381475,9467.0796843386,"3285.50-7522.10,7666.74-9467.08",2.5,"23,28,62,65,12","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,564,580,760","0.58,0.80,1.37","076.A-0860(A),087.A-0778(A),68.A-0170(A)","4cmm2.55,j1232m0224,q1229m021",,,,
"J123313-102518","12:33:13.16","-10:25:18.6",1.931,"12:33:13.19","-10:25:15.3","12:33:13.160","-10:25:18.60",19.695,19.069,19.098,18.715,,,,,,,,"PKS 1230-10 ABS01",1.931,"PKS J1233-1025",0,0,4,12600,3282.4457396392,6652.0461665206,"3295.78-4518.25,4619.71-5599.15,5672.65-6616.75,6620.34-6652.05",2.5,"4,4,11,12,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.46,0.76,1.17","075.A-0158(A)","b1230m101",1.931,20.48,0.1,"Zafar et al. (2013)"
"J123437+075843","12:34:37.55","+07:58:43.3",2.578,"12:34:37.60","+07:58:45.9","12:34:37.582","+07:58:43.60",18.961,18.064,18.399,18.199,"SDSS J123437.55+075843.3",2.578,19.49,18.524,18.441,18.374,18.056,"LBQS 1232+0815",2.567,"LBQS 1232+0815",2.57,0,16,75400,3284.4696396332,6653.8723449025,"3284.47-4521.64,4622.14-4690.71,4701.44-5597.60,5676.48-6277.31,6284.39-6614.81,6620.39-6652.21",2.5,"28,29,90,56,0","49.8,49.8,47.8,47.8,0.0","1.0,1.2","2x1,2x2,3x2","390,564","0.37,0.74,1.46","65.P-0038(A),68.A-0106(A),69.A-0061(A),70.A-0017(A),71.B-0136(A)","compensationupks1232,pks1232p0815,pksm1232p082,q1232p0815,q1232p082",2.338,20.9,0.08,"Zafar et al. (2013)"
"J124020+145535","12:40:20.91","+14:55:35.6",3.105,"12:40:20.89","+14:55:36.9","12:40:20.930","+14:55:35.65",19.646,18.588,18.533,18.034,"SDSS J124020.91+145535.6",3.105,23.267,19.665,18.956,18.824,18.731,"SDSS J124020.91+145535.6",3.085,"SDSS J124020.91+145535.6",3.085,0,14,26881,3045.1681639247,10429.4756968458,"3761.50-5578.84,5579.40-5758.94,5836.78-6838.06,6839.14-6851.64,6856.56-6934.65,6940.84-6992.14,6996.45-8346.77,8347.60-8523.89,8662.04-9090.23,9107.83-9615.05,9642.76-9740.30,9795.04-9925.03,9935.80-10087.66,10089.26-10255.69,10260.31-10429.48",2.5,"0,7,14,14,13","0.0,49.8,47.8,47.8,47.8",1,"2x2","346,437,580,860","0.54,1.05,1.54","080.A-0014(B)","j1240p1455",3.024,20.45,0.05,"Wolfe et al. (2008)"
"J124524-000938","12:45:24.59","-00:09:38.1",2.092,"12:45:24.63","-00:09:37.6","12:45:24.596","-00:09:38.04",17.671,17.302,17.376,17.049,"SDSS J124524.59-000938.1",2.092,17.755,17.682,17.588,17.531,17.328,"LBQS 1242+0006",2.084,"LBQS 1242+0006",2.085,0,1,3000,3281.9973689232,6655.1321477065,"3283.23-4511.91,4623.36-4695.20,4696.84-5598.94,5677.08-6651.41",2.5,"11,8,21,20,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.75,0.76,0.77","273.A-5020(A)","he1242p0006",1.824,20.45,0.1,"Zafar et al. (2013)"
"J124604-073046","12:46:04.23","-07:30:46.5",1.286,"12:46:04.30","-07:30:46.0","12:46:04.233","-07:30:46.56",18.157,17.658,17.875,,,,,,,,,"[HB89] 1243-072",1.286,"QSO B1243-072",1.286,0,4,11999,3045.7106341563,6811.5024367129,"3092.78-3146.97,3147.34-3870.14,4785.84-4808.28,4811.93-4846.12,4849.40-4884.50,4888.29-4923.60,4927.54-4962.88,4968.22-5238.66,5244.47-5578.53,5579.51-5758.09,5834.70-6067.47,6073.85-6301.85,6302.37-6365.28,6365.86-6811.50",2.5,"9,0,13,15,0","49.8,0.0,47.8,47.8,0.0",1,"2x2","346,580","0.50,0.67,0.88","69.A-0410(A)","q1243m072",,,,
"J124646-254749","12:46:46.79","-25:47:49.3",0.633,"12:46:46.84","-25:47:49.3","12:46:46.791","-25:47:49.39",17.651,15.839,17.389,17.196,,,,,,,,"[HB89] 1244-255",0.633,"QSO B1244-255",0.638,0,4,1660,3283.0904227009,9466.6969435302,"3291.01-7522.11,7668.99-7939.37,7939.50-9466.70",2.5,"1,5,6,9,5","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","1.32,1.73,1.97","076.A-0860(A)","pksm1244m255",,,,
"J124913-055919","12:49:13.86","-05:59:19.1",2.247,"12:49:13.90","-05:59:19.0","12:49:13.855","-05:59:19.10",17.206,16.104,16.092,15.641,,,,,,,,"[HB89] 1246-057",2.247,"QSO B1246-0542",2.226,0,2,7200,3047.5451333692,10429.0902067518,"3047.55-3480.62,3481.09-3914.13,3914.48-4065.19,4065.39-5002.20,5002.45-5240.63,5242.69-5759.83,5836.95-6365.34,6365.82-6443.69,6444.17-7761.14,7762.43-8527.55,8986.11-9083.22,9106.66-10087.29,10088.97-10255.40,10259.93-10429.09",2.5,"14,15,37,41,34","54.5,59.8,56.9,56.9,56.9","0.8,0.9","2x1","346,437,580,860","0.63,0.72,1.57","60.O-9025(B)","q1246m057",,,,
"J124924-023339","12:49:24.86","-02:33:39.7",2.12,"12:49:24.90","-02:33:40.0","12:49:24.832","-02:33:39.40",18.125,17.918,17.524,17.113,"SDSS J124924.86-023339.7",2.12,18.432,18.196,18.04,17.929,17.741,"LBQS 1246-0217",2.117,"LBQS 1246-0217",2.106,0,7,27000,3282.9488769751,9466.5256235244,"3284.45-4518.12,4619.34-4656.90,4660.59-4740.27,4740.51-4873.22,4889.99-5578.94,5579.22-7521.35,7668.34-8888.15,8888.67-8922.01,8922.16-9466.53",2.5,"22,31,40,54,33","49.8,49.8,52.0,52.0,52.0","0.9,1.0","2x2","390,564,580,760","0.41,0.62,1.64","076.A-0376(A),67.A-0146(A)","j124924m023339,qsom1246m0217",1.781,21.45,0.15,"Zafar et al. (2013)"
"J124957-015928","12:49:57.23","-01:59:28.8",3.665,"12:49:57.19","-01:59:26.4","12:49:57.223","-01:59:28.77",,,19.37,,"SDSS J124957.23-015928.8",3.665,23.128,18.781,17.867,17.794,17.619,"SDSS J124957.23-015928.8",3.635,"2MASS J12495722-0159289",3.636,0,11,33650,3275.6028311825,6811.1682252249,"3728.79-4518.47,4777.95-5757.23,5832.91-6811.17",2.5,"0,26,191,60,0","0.0,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.38,0.90,1.12","075.A-0464(A)","q1249m0159",,,,
"J125151-022333","12:51:51.38","-02:23:33.5",1.192,"12:51:51.40","-02:23:33.3","12:51:51.381","-02:23:33.58",17.056,,16.459,16.204,,,,,,,,"2MASSi J1251514-022333",1.192,"QSO B1249-02",1.192,0,1,1218,3283.3674818109,6654.469022268,"3294.01-4520.31,4622.67-5601.61,5677.51-5827.55,5827.94-6648.98",2.5,"5,6,15,16,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","1.45,1.59,1.74","078.A-0068(A)","he1249m0207",,,,
"J125212-132449","12:52:12.53","-13:24:49.2",0.014,"12:52:12.57","-13:24:52.7","12:52:12.532","-13:24:49.28",9.718,,16.25,13.099,,,,,,,,,,"NGC 4748",0.014,0,2,6000,3285.1501648624,6653.4720097608,"3289.05-4520.39,4623.53-5599.99,5675.30-6653.47",1.5,"27,24,66,73,0","48.3,48.3,45.2,45.2,0.0",1,"1x1","390,564","0.74,0.92,1.32","073.B-0420(A)","ngc4748",,,,
"J125316+114720","12:53:16.09","+11:47:20.6",3.285,"12:53:16.15","+11:47:20.8","12:53:16.131","+11:47:20.30",19.013,17.828,17.914,17.448,"SDSS J125316.09+114720.6",3.285,21.416,18.915,18.498,18.324,18.22,"SDSS J125316.09+114720.6",3.284,"SDSS J125316.09+114720.6",3.284,0,1,3600,3758.9349083872,9466.2144061112,"3758.93-4630.76,4631.07-4987.52,5679.58-5890.82,5891.85-5925.60,5929.90-6651.52,6652.79-7518.78,7663.36-7695.96,7696.15-7716.52,7716.71-7793.28,7796.21-7823.30,7823.49-7905.60,7905.74-8014.00,8014.13-8031.39,8031.59-8247.63,8247.77-8335.58,8335.79-8355.07,8355.21-8374.18,8374.32-8434.10,8434.31-8465.88,8467.79-8490.55,8490.70-8565.44,8565.58-8581.17,8581.38-8604.46,8604.60-8642.14,8642.28-8710.94,8711.16-8724.90,8725.19-8749.89,8750.04-8769.98,8770.93-8792.98,8793.12-8829.13,8829.27-8899.35,8899.57-8921.79,8922.09-8958.69,8960.34-9095.77,9095.93-9124.11,9124.26-9220.95,9221.18-9251.29,9251.45-9281.89,9284.06-9300.18,9300.49-9446.89,9447.13-9450.68,9450.83-9466.21",2.5,"0,11,0,18,15","0.0,49.8,0.0,47.8,47.8",1,"2x2","437,760","0.95,1.00,1.06","081.A-0334(A)","j125316.09p114720.6",2.944,20.35,0.15,"Prochaska et al. (2009)"
"J125438+114105","12:54:38.25","+11:41:05.8",0.873,"12:54:38.28","+11:41:06.8","12:54:38.281","+11:41:05.65",17.155,16.148,16.473,16.194,"SDSS J125438.25+114105.8",0.873,17.071,16.843,16.752,16.761,16.698,"[HB89] 1252+119",0.873,"QSO J1254+1141",0.873,0,4,1200,3283.1187184474,9467.1732622631,"3299.64-7454.92,7464.63-7522.68,7669.57-9467.17",2.5,"4,11,14,20,12","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.62,0.68,0.79","076.A-0860(A)","onmp174",,,,
"J125838-180002","12:58:38.33","-18:00:02.7",1.956,"12:58:38.25","-18:00:04.1","12:58:38.339","-18:00:02.79",20.496,19.149,19.682,18.557,,,,,,,,"PKS B1256-177",1.956,"IVS B1255-177",0,0,4,12300,3282.8361670533,6653.7805885686,"3296.14-4518.83,4620.26-5600.19,5674.65-6616.82,6619.30-6653.78",2.5,"4,6,16,16,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.58,0.72,1.31","075.A-0158(A)","b1256m177",,,,
"J130608+035626","13:06:08.25","+03:56:26.3",5.99,"13:06:08.26","+03:56:26.3","13:06:09.958","+03:56:48.41",21.095,19.914,19.684,,,,,,,,,"SDSS J1306+0356",5.99,"QSO J1306+0356",5.99,3,0,0,0,0,,0,,,,,,,,,,,,
"J130753+064213","13:07:53.92","+06:42:13.9",0.601,"13:07:53.96","+06:42:14.4","13:07:53.934","+06:42:13.75",17.483,16.543,17.241,16.71,"SDSS J130753.92+064213.9",0.601,17.249,16.902,17.015,17.006,17.085,"3C 281",0.602,"NAME 3C 281 CLUSTER",0.6,0,4,1200,3283.1511360283,9467.1877934759,"3292.53-5595.12,5598.53-7455.31,7462.46-7522.75,7666.90-9467.19",2.5,"3,10,11,13,8","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.61,0.74,0.84","076.A-0860(A)","3cm281",,,,
"J131726-023150","13:17:26.12","-02:31:50.5",1.09,"13:17:26.13","-02:31:50.0","13:17:26.127","-02:31:50.58",19.136,18.123,18.521,17.535,"SDSS J131726.12-023150.5",1.09,18.681,18.549,18.251,18.241,18.311,"LBQS 1314-0216",1.09,"LBQS 1314-0216",1.09,0,1,2700,3283.1361029227,6811.3653801182,"3284.59-4520.82,4778.57-5758.55,5834.58-6556.73,6572.11-6693.85,6693.96-6718.62,6718.73-6795.20,6795.37-6811.37",2.5,"5,5,13,13,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.87,0.87,0.87","081.A-0479(A)","131726.13m023150",,,,
"J131815-025919","13:18:15.91","-02:59:19.4",0.747,"13:18:15.89","-02:59:19.9","13:18:15.918","-02:59:19.25",19.5,18.652,18.616,18.192,"SDSS J131815.91-025919.4",0.747,20.561,19.487,19.174,18.803,18.588,"SDSS J131815.91-025919.4",0.747,"SDSS J131815.91-025919.4",0.748,0,2,5400,3282.7985015391,6651.8180006024,"3284.74-4520.81,4618.51-4698.22,4709.09-5598.54,5673.17-6616.85,6619.12-6651.82",2.5,"2,5,13,12,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.49,0.95,1.24","081.A-0479(A)","131822.89m025842mpair",,,,
"J131822-025842","13:18:22.89","-02:58:42.6",0.724,"13:18:22.91","-02:58:43.0","13:18:22.888","-02:58:42.33",19.564,18.252,19.388,18.845,"SDSS J131822.89-025842.6",0.724,19.112,18.931,18.932,18.942,18.867,"SDSS J131822.89-025842.6",0.722,"SDSS J131822.89-025842.6",0.724,0,2,5400,3282.9551859832,6652.3019046304,"3284.76-4520.57,4619.27-4690.81,4701.07-5599.04,5675.19-6616.51,6619.82-6652.30",2.5,"4,5,12,10,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.55,0.63,0.66","081.A-0479(A)","131822.89m025842",,,,
"J131833-025140","13:18:33.98","-02:51:40.8",1.457,"13:18:34.03","-02:51:40.6","13:18:33.965","-02:51:40.85",19.018,18.2,18.645,17.896,"SDSS J131833.98-025140.8",1.457,19.025,18.945,18.699,18.576,18.704,"SDSS J131833.98-025140.8",1.457,"SDSS J131833.98-025140.8",1.456,0,2,5400,3280.9960407603,6652.1585811629,"3284.72-4520.82,4618.56-4651.49,4661.12-4692.04,4705.29-5599.29,5673.22-6616.31,6618.57-6652.16",2.5,"2,2,7,7,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.97,1.21,1.39","081.A-0479(A)","131833.98m025140",,,,
"J131938-004940","13:19:38.76","-00:49:40.0",0.891,"13:19:38.82","-00:49:39.7","13:19:38.756","-00:49:39.99",18.196,17.401,16.964,17.233,"SDSS J131938.76-004940.0",0.891,17.852,17.65,17.552,17.568,17.471,"LBQS 1317-0033",0.891,"4C -00.50",0.892,0,4,2160,3283.0981793504,9467.2719310218,"3306.78-5578.91,5579.47-7522.76,7670.74-9467.27",2.5,"2,8,8,15,11","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.49,1.03,2.23","076.A-0860(A)","4cmm00.50",,,,
"J131952-022543","13:19:52.38","-02:25:43.3",2.002,"13:19:52.32","-02:25:42.5","13:19:52.371","-02:25:43.21",19.286,18.847,18.901,18.712,"SDSS J131952.38-022543.3",2.002,19.049,19.022,18.963,18.796,18.567,"SDSS J131952.38-022543.3",2.003,"SDSS J131952.38-022543.3",2.002,0,3,7501,3281.8388656335,6811.6271598706,"3285.04-4519.75,4787.92-5234.91,5243.30-5578.54,5579.24-5726.06,5733.95-5758.34,5834.61-6066.11,6073.35-6763.91,6766.73-6811.63",2.5,"5,5,13,11,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.53,0.86,1.75","081.A-0479(A)","131952.38m022543",,,,
"J132029-052335","13:20:29.96","-05:23:35.3",3.7,"13:20:29.99","-05:23:33.7","13:20:29.960","-05:23:35.38",19.151,17.933,17.741,17.093,,,,,,,,"2MASSi J1320299-052335",3.7,"QSO B1317-0507",3.7,0,21,63105,3280.2082634111,9466.7506732854,"3437.31-7525.67,7653.45-9466.75",2.5,"3,46,54,101,72","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.34,0.74,1.18","075.A-0464(A),093.A-0575(A)","q1317m0507",,,,
"J132113-263544","13:21:13.14","-26:35:44.1",2.027,"13:21:14.05","-26:36:11.0","13:21:13.149","-26:35:44.12",21.404,19.556,19.337,18.516,,,,,,,,"PKS 1318-263",2.027,"IVS B1318-263",0,0,7,23100,3282.8089753415,6652.8377607022,"3299.85-4518.64,4618.26-5599.81,5674.51-6616.71,6619.58-6651.12",2.5,"2,3,10,10,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.66,0.79,1.19","075.A-0158(A)","b1318m263",,,,
"J132139-004151","13:21:39.86","-00:41:51.9",3.091,"13:21:39.92","-00:41:52.4","13:21:39.858","-00:41:51.87",20.615,19.043,19.081,17.733,"SDSS J132139.86-004151.9",3.091,23.578,20.497,19.313,18.715,18.464,"SDSS J132139.86-004151.9",3.075,"QSO J1321-0041",3.08,0,10,22799,4978.728826336,10256.0032695185,"4978.73-5056.60,5058.11-5222.45,5223.97-5958.23,6038.96-7278.88,7279.25-7318.69,7319.06-7343.26,7343.69-7796.69,7797.15-7824.05,7824.50-7843.84,7844.24-7855.95,7856.48-7873.27,7873.73-7967.32,7967.72-7995.94,7996.47-8028.34,8029.01-8064.71,8065.38-8345.77,8347.79-8355.45,8356.08-8454.06,8455.47-8467.96,8468.67-8507.39,8508.17-8523.43,8661.65-8764.17,8764.61-8770.75,8771.26-8781.14,8781.73-8829.97,8830.49-8888.71,8889.23-8922.50,8923.17-8960.90,8961.64-9094.29,9095.43-9379.03,9379.58-9442.68,9443.15-9479.84,9480.63-9505.96,9506.44-9522.31,9523.18-9615.43,9618.72-9671.88,9672.37-9702.50,9703.06-9722.91,9723.56-9768.01,9771.19-9794.20,9794.85-9875.22,9875.88-9917.81,9918.39-9925.42,9930.14-9948.54,9949.12-9959.83,9960.41-10088.05,10093.52-10127.33,10127.75-10174.99,10175.33-10256.00",2.5,"0,0,13,18,29","0.0,0.0,56.9,56.9,56.9",0.8,"2x2","600,860","0.80,1.25,1.55","080.B-0445(A)","1321m0041",,,,
"J132323-002155","13:23:23.78","-00:21:55.2",1.39,"13:23:23.78","-00:21:54.8","13:23:23.779","-00:21:55.19",18.065,17.108,17.135,16.765,"SDSS J132323.78-002155.2",1.39,18.997,18.47,17.904,17.673,17.576,"LBQS 1320-0006",1.388,"LBQS 1320-0006",1.388,0,5,13842,3282.19280762,6655.2509534915,"3282.19-4512.56,4618.55-5578.91,5579.56-5600.07,5677.51-6651.64",2.5,"8,11,33,37,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.57,0.72,0.86","274.A-5030(A)","q1323m0021",,,,
"J132654-050058","13:26:54.62","-05:00:58.6",1.882,"13:26:54.64","-05:00:58.2","13:26:54.622","-05:00:58.69",19.822,19.588,19.433,,,,,,,,,"PKS B1324-047",1.882,"QSO J1326-0500",1.882,0,6,19800,3282.6819469215,6652.0810607697,"3302.04-4518.54,4619.47-4649.53,4659.94-4691.79,4698.25-5578.48,5579.00-5597.92,5677.60-6616.62,6619.60-6649.92",2.5,"15,9,22,15,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.46,0.61,0.89","075.A-0158(A)","b1324m047",,,,
"J133007-205616","13:30:07.68","-20:56:16.5",1.169,"13:30:07.74","-20:56:16.5","13:30:07.682","-20:56:16.55",18.147,16.545,16.296,15.965,,,,,,,,"[HB89] 1327-206",1.169,"QSO J1330-2056",1.165,0,1,2233,3283.3512279438,6654.2141167505,"3284.86-4521.53,4620.06-5432.02,5433.92-5599.90,5675.78-6617.25,6619.84-6652.66",2.5,"8,9,23,23,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","1.67,1.78,1.89","080.A-0014(B)","j1330m2056",,,,
"J133051-252219","13:30:51.97","-25:22:19.0",3.949,"13:30:51.99","-25:22:18.8","13:30:51.972","-25:22:19.02",21.077,18.942,18.306,18.215,,,,,,,,"BR J1330-2522",3.949,"QSO J1330-2522",3.91,0,3,11400,3282.6857042081,10255.3058263588,"3882.78-4519.03,4779.31-4807.85,4812.38-4845.68,4848.15-4923.19,4927.71-5759.20,5835.05-6838.26,6839.91-6853.56,6858.88-6933.98,6941.50-6995.14,7002.90-8519.02,8660.63-9413.89,9421.82-10087.20,10088.71-10255.31",2.5,"0,6,17,16,14","0.0,49.8,47.8,47.8,47.8",1,"2x2","390,580,860","0.62,0.93,1.89","077.A-0166(A),095.B-0809(A)","j1330m25,j1330m2522",,,,
"J133335+164903","13:33:35.78","+16:49:03.9",2.089,"13:33:35.77","+16:49:06.1","13:33:35.813","+16:49:03.74",16.773,16.249,16.262,15.763,"SDSS J133335.78+164903.9",2.089,16.48,16.271,16.118,15.993,15.834,"[HB89] 1331+170",2.084,"QSO B1331+1704",2.084,0,14,71100,3044.9251313988,10428.2168121028,"3056.73-5603.34,5674.15-10086.34,10088.00-10254.36,10258.86-10428.22",1.3,"51,72,105,135,100","52.8,55.8,53.7,50.6,50.6","0.7,0.8,0.9,1.0","1x1,2x2","346,390,437,564,760,860","0.47,0.76,1.86","185.A-0745(D),185.A-0745(H),67.A-0022(A),68.A-0170(A)","hem1331p1704,q1331p17,q1331p170",1.776,21.15,0.07,"Zafar et al. (2013)"
"J133807-062710","13:38:07.96","-06:27:10.9",0.625,"13:38:08.02","-06:27:11.2","13:38:07.965","-06:27:10.93",17.771,16.876,18.034,17.572,,,,,,,,"[HB89] 1335-061",0.625,"4C -06.35",0.625,0,4,2120,3282.9508590315,9466.6892242764,"3294.74-7521.98,7666.62-9466.69",2.5,"1,7,7,9,5","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.47,0.56,0.69","076.A-0860(A)","4cmm06.35",,,,
"J133941+054822","13:39:41.95","+05:48:22.1",2.982,"13:39:41.94","+05:48:22.1","13:39:41.964","+05:48:22.14",17.78,17.889,17.12,16.841,"SDSS J133941.95+054822.1",2.982,19.7,18.034,17.778,17.676,17.674,"SDSS J133941.95+054822.1",2.98,"2MASS J13394193+0548225",2.98,0,1,3600,3282.9134495052,6813.0620639297,"3480.02-4521.12,4779.20-5758.25,5836.72-6806.42",2.5,"26,11,22,21,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","1.21,1.29,1.37","081.A-0334(A)","j133941.95p054822.18",2.585,20.45,0.15,"Prochaska et al. (2005)"
"J134002+110630","13:40:02.54","+11:06:30.1",2.919,"13:40:02.57","+11:06:32.2","13:40:02.547","+11:06:30.20",18.784,17.082,18.2,17.579,"SDSS J134002.54+110630.1",2.919,20.556,18.993,18.885,18.924,18.765,"[HB89] 1337+113",2.915,"QSO B1337+113",2.915,0,11,40600,3282.5988876499,9396.7792583509,"3456.09-5603.94,5626.89-7413.70,7556.25-7915.05,7915.31-8283.14,8283.35-8400.70,8400.91-8453.69,8454.04-9396.78",2.5,"10,21,36,40,0","41.5,41.5,41.1,41.1,0.0","1.0,1.2,1.5","2x2,3x2","390,410,564,750","0.43,0.94,1.77","085.A-0109(A),67.A-0078(A)","j1340p1106,q1337p113",2.796,20.95,0.1,"Prochaska et al. (2007)"
"J134145-003631","13:41:45.12","-00:36:31.0",2.183,"13:41:45.13","-00:36:31.1","13:41:45.140","-00:36:31.07",19.496,18.037,18.355,17.585,"SDSS J134145.12-003631.0",2.183,20.621,19.6,18.979,18.513,18.224,"SDSS J134145.12-003631.0",2.215,"2MASS J13414512-0036306",2.205,0,8,28000,3758.6885159374,9466.2254050803,"3758.69-4987.48,5678.31-7520.04,7664.97-8790.35,8791.37-8917.64,8919.42-9466.23",2.5,"0,16,0,28,30","0.0,49.8,0.0,47.8,47.8",1,"2x2","437,760","0.61,1.39,2.03","081.B-0285(A)","sdssmj1341m0036",,,,
